dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_2layers_20neurons.h5,42,"[0.048360347747802734, 0.04809093475341797, 0.054570913314819336, 0.04509377479553223, 0.058103322982788086, 0.04834413528442383, 0.06261277198791504, 0.06633996963500977, 0.04871082305908203, 0.0529019832611084]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6058823529411764,x_0,0.8058823529411764), docplex.mp.RangeConstraint[input_range_1](0.35833333333333317,x_1,0.5583333333333332)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5058823529411764,x_0,0.9058823529411764)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4058823529411764,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3058823529411764,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2058823529411764,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.10588235294117643,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.00588235294117645,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.6491228070175439, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,43,"[0.035440683364868164, 0.04377031326293945, 0.054592132568359375, 0.06665802001953125, 0.0612492561340332, 0.07001996040344238, 0.08237051963806152, 0.06591296195983887, 0.06939291954040527, 0.07953214645385742]","[0, 0, 1, 2, 2, 2, 2, 3, 3, 3]","[4, 4, 3, 2, 2, 2, 2, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.223529411764706,x_0,0.42352941176470604), docplex.mp.RangeConstraint[input_range_1](0.6916666666666665,x_1,0.8916666666666665), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1526315789473684), docplex.mp.RangeConstraint[input_range_3](0.024999999999999994,x_3,0.225)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.123529411764706,x_0,0.523529411764706), docplex.mp.RangeConstraint[input_range_1](0.5916666666666666,x_1,0.9916666666666665), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.25263157894736843), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.325)]}, {'eq': {'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.02352941176470602,x_0,0.623529411764706), docplex.mp.RangeConstraint[input_range_1](0.49166666666666653,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3526315789473684)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.723529411764706), docplex.mp.RangeConstraint[input_range_1](0.3916666666666665,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8235294117647061), docplex.mp.RangeConstraint[input_range_1](0.2916666666666665,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9235294117647059), docplex.mp.RangeConstraint[input_range_1](0.19166666666666654,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.09166666666666656,x_1,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.7916666666666665, 'x_2': 0.0526315789473684, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,44,"[0.03931236267089844, 0.04790186882019043, 0.06047224998474121, 0.11305546760559082, 0.09792327880859375, 0.07672882080078125, 0.0847465991973877, 0.05081439018249512, 0.0890653133392334, 0.0686502456665039]","[0, 0, 1, 2, 2, 2, 2, 2, 2, 2]","[4, 4, 3, 2, 2, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.223529411764706,x_0,0.42352941176470604), docplex.mp.RangeConstraint[input_range_1](0.6083333333333333,x_1,0.8083333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.187719298245614), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.123529411764706,x_0,0.523529411764706), docplex.mp.RangeConstraint[input_range_1](0.5083333333333333,x_1,0.9083333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.28771929824561404), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2416666666666666)]}, {'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.02352941176470602,x_0,0.623529411764706), docplex.mp.RangeConstraint[input_range_1](0.40833333333333327,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.387719298245614)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.723529411764706), docplex.mp.RangeConstraint[input_range_1](0.30833333333333324,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8235294117647061), docplex.mp.RangeConstraint[input_range_1](0.20833333333333326,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9235294117647059), docplex.mp.RangeConstraint[input_range_1](0.10833333333333328,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.008333333333333304,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.087719298245614, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}]"
iris,model_2layers_20neurons.h5,45,"[0.0630345344543457, 0.07227754592895508, 0.29691433906555176, 0.05834603309631348, 0.06561899185180664, 0.06448912620544434, 0.06196022033691406, 0.06322121620178223, 0.06371903419494629, 0.06141400337219238]","[0, 1, 2, 2, 2, 3, 3, 3, 3, 3]","[4, 3, 2, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.25294117647058834,x_0,0.4529411764705883), docplex.mp.RangeConstraint[input_range_1](0.0666666666666666,x_1,0.2666666666666666), docplex.mp.RangeConstraint[input_range_2](0.37368421052631584,x_2,0.5736842105263158), docplex.mp.RangeConstraint[input_range_3](0.275,x_3,0.475)]}, {'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1529411764705883,x_0,0.5529411764705883), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.3666666666666666), docplex.mp.RangeConstraint[input_range_2](0.2736842105263158,x_2,0.6736842105263159)]}, {'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.052941176470588325,x_0,0.6529411764705884), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.46666666666666656)]}, {'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7529411764705883), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.5666666666666667)]}, {'eq': {'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8529411764705883), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.6666666666666666)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9529411764705883)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.1666666666666666, 'x_2': 0.4736842105263158, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,46,"[0.05095100402832031, 0.05445098876953125, 0.04749727249145508, 0.04879474639892578, 0.04539847373962402, 0.04366874694824219, 0.04468274116516113, 0.044901132583618164, 0.05005764961242676, 0.045380592346191406]","[3, 3, 4, 4, 4, 4, 4, 4, 4, 4]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.488235294117647,x_0,0.688235294117647)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.38823529411764696,x_0,0.7882352941176469)]}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}, {'eq': {'x_0': 0.588235294117647, 'x_1': 0.3333333333333332, 'x_2': 0.719298245614035, 'x_3': 0.5833333333333334}, 'range': []}]"
iris,model_2layers_20neurons.h5,47,"[0.05582261085510254, 0.054796457290649414, 0.056565284729003906, 0.06966876983642578, 0.06447482109069824, 0.07949304580688477, 0.07258749008178711, 0.0731353759765625, 0.07086658477783203, 0.07169318199157715]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5176470588235295,x_0,0.7176470588235294), docplex.mp.RangeConstraint[input_range_1](0.35833333333333317,x_1,0.5583333333333332)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4176470588235294,x_0,0.8176470588235294)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31764705882352945,x_0,0.9176470588235295)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21764705882352942,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11764705882352944,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.01764705882352946,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4583333333333332, 'x_2': 0.7894736842105262, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,48,"[0.04920554161071777, 0.05906510353088379, 0.056868553161621094, 0.05521726608276367, 0.048807382583618164, 0.04369807243347168, 0.05539512634277344, 0.051526546478271484, 0.05135297775268555, 0.05558609962463379]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.576470588235294,x_0,0.7764705882352939), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667), docplex.mp.RangeConstraint[input_range_2](0.49649122807017554,x_2,0.6964912280701755)]}, {'eq': {'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4764705882352939,x_0,0.8764705882352939), docplex.mp.RangeConstraint[input_range_1](0.21666666666666667,x_1,0.6166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.37647058823529395,x_0,0.976470588235294)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2764705882352939,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.17647058823529393,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.07647058823529396,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.5964912280701755, 'x_3': 0.5416666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,49,"[0.048032283782958984, 0.05930161476135254, 0.07721996307373047, 0.07742142677307129, 0.061547040939331055, 0.06148266792297363, 0.060193777084350586, 0.06342005729675293, 0.06044960021972656, 0.06299638748168945]","[0, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[4, 2, 2, 2, 1, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.7529411764705881,x_0,0.9529411764705881), docplex.mp.RangeConstraint[input_range_1](0.5666666666666668,x_1,0.7666666666666667), docplex.mp.RangeConstraint[input_range_2](0.794736842105263,x_2,0.9947368421052629), docplex.mp.RangeConstraint[input_range_3](0.9,x_3,1)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6529411764705881,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.46666666666666673,x_1,0.8666666666666667)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.552941176470588,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.36666666666666675,x_1,0.9666666666666668)]}, {'eq': {'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.45294117647058807,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.2666666666666667,x_1,1)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3529411764705881,x_0,1)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2529411764705881,x_0,1)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.15294117647058814,x_0,1)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.05294117647058805,x_0,1)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.6666666666666667, 'x_2': 0.8947368421052629, 'x_3': 1.0}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,50,"[0.04365110397338867, 0.049397945404052734, 0.05009341239929199, 0.063995361328125, 0.049067020416259766, 0.05036592483520508, 0.04940176010131836, 0.05090141296386719, 0.07992792129516602, 0.13474369049072266]","[1, 2, 2, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 2, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.31176470588235294,x_0,0.511764705882353), docplex.mp.RangeConstraint[input_range_1](0.275,x_1,0.475), docplex.mp.RangeConstraint[input_range_2](0.4614035087719298,x_2,0.6614035087719298)]}, {'eq': {'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21176470588235297,x_0,0.611764705882353), docplex.mp.RangeConstraint[input_range_1](0.175,x_1,0.575)]}, {'eq': {'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.11176470588235299,x_0,0.711764705882353), docplex.mp.RangeConstraint[input_range_1](0.07500000000000001,x_1,0.675)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.011764705882352955,x_0,0.8117647058823529)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.911764705882353)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.375, 'x_2': 0.5614035087719298, 'x_3': 0.5000000000000001}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_2layers_20neurons.h5,51,"[0.051817893981933594, 0.06544041633605957, 0.06224989891052246, 0.07647895812988281, 0.06109881401062012, 0.05463719367980957, 0.06564927101135254, 0.07169342041015625, 0.27139878273010254, 0.07730865478515625]","[0, 1, 2, 2, 2, 3, 3, 3, 3, 3]","[4, 3, 2, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.8705882352941177,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667), docplex.mp.RangeConstraint[input_range_2](0.882456140350877,x_2,1), docplex.mp.RangeConstraint[input_range_3](0.7333333333333335,x_3,0.9333333333333335)]}, {'eq': {'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.7705882352941176,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.21666666666666667,x_1,0.6166666666666667), docplex.mp.RangeConstraint[input_range_2](0.782456140350877,x_2,1)]}, {'eq': {'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6705882352941177,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.1166666666666667,x_1,0.7166666666666667)]}, {'eq': {'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5705882352941176,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.016666666666666663,x_1,0.8166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.47058823529411764,x_0,1), docplex.mp.RangeConstraint[input_range_2](0.482456140350877,x_2,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.37058823529411766,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2705882352941177,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1705882352941176,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.07058823529411762,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
